player_id,display_name,season,age,position,college_name,draft_year,draft_round,height,weight,games,carries,rushing_yards,rushing_tds,rushing_first_downs,rushing_epa,rushing_fumbles,receptions,targets,receiving_yards,receiving_tds,receiving_epa,fantasy_points,fantasy_points_ppr
00-0034791,Nick Chubb,2022,27,RB,Georgia,2018.0,2.0,71.0,227.0,17,302,1525.0,12,69.0,13.225027110340307,1.0,27,37,239.0,1,7.96462639622041,254.4,281.4
00-0034799,Kalen Ballage,2019,24,RB,Arizona State,2018.0,4.0,74.0,231.0,12,74,135.0,3,10.0,-21.052825544826234,0.0,14,24,63.0,0,-17.729447783262003,37.800000000000004,51.800000000000004
00-0034799,Kalen Ballage,2020,25,RB,Arizona State,2018.0,4.0,74.0,231.0,11,91,303.0,3,25.0,-4.6915427287675815,1.0,29,37,166.0,0,-3.5847611342323944,64.9,93.9
00-0034816,Ronald Jones,2019,22,RB,USC,2018.0,2.0,72.0,218.0,16,172,724.0,6,34.0,-24.7598799018935,2.0,31,40,309.0,0,2.1056035064447634,135.3,166.3
00-0034816,Ronald Jones,2020,23,RB,USC,2018.0,2.0,72.0,218.0,14,192,978.0,7,48.0,4.838281974836718,0.0,28,42,165.0,1,-21.510223354882328,158.3,186.3
00-0034816,Ronald Jones,2021,24,RB,USC,2018.0,2.0,72.0,218.0,15,101,428.0,4,25.0,-3.8528177159896586,2.0,10,13,64.0,0,0.27778822398977354,69.2,79.2
00-0034838,Royce Freeman,2018,22,RB,Oregon,2018.0,3.0,72.0,238.0,14,130,521.0,5,30.0,-17.874866328606,1.0,14,20,72.0,0,-1.7100790890981443,87.30000000000001,101.30000000000001
00-0034838,Royce Freeman,2019,23,RB,Oregon,2018.0,3.0,72.0,238.0,16,132,496.0,3,22.0,-17.438373828674653,0.0,43,50,256.0,1,-2.510264655050543,99.2,142.2
00-0034838,Royce Freeman,2021,25,RB,Oregon,2018.0,3.0,72.0,238.0,11,56,169.0,0,8.0,-9.514037958262778,0.0,10,16,77.0,0,-1.7541872984263365,24.6,34.6
00-0034838,Royce Freeman,2023,27,RB,Oregon,2018.0,3.0,72.0,238.0,9,77,319.0,2,17.0,-6.533680742758492,0.0,1,2,13.0,0,-0.2510662560816854,45.2,46.2
00-0034844,Saquon Barkley,2018,21,RB,Penn State,2018.0,1.0,72.0,232.0,16,261,1307.0,11,50.0,-7.961425581776735,0.0,91,121,721.0,4,2.5663001776748606,294.8,385.8
00-0034844,Saquon Barkley,2019,22,RB,Penn State,2018.0,1.0,72.0,232.0,13,217,1003.0,6,45.0,-18.718532545683768,0.0,52,73,438.0,2,4.479645161208952,192.10000000000002,244.10000000000002
00-0034844,Saquon Barkley,2021,24,RB,Penn State,2018.0,1.0,72.0,232.0,13,162,593.0,2,27.0,-20.349857543361633,1.0,41,57,263.0,2,-3.7365712338360026,107.60000000000001,148.6
00-0034844,Saquon Barkley,2022,25,RB,Penn State,2018.0,1.0,72.0,232.0,16,295,1312.0,10,62.0,-15.51116913972907,1.0,57,76,338.0,0,-13.6522434311378,227.0,284.0
00-0034844,Saquon Barkley,2023,26,RB,Penn State,2018.0,1.0,72.0,232.0,14,247,962.0,6,51.0,-50.37396212196922,2.0,41,60,280.0,4,-6.571395814604385,182.20000000000002,223.20000000000002
00-0034845,Sony Michel,2018,23,RB,Georgia,2018.0,1.0,71.0,215.0,13,209,931.0,6,54.0,-3.044805443214944,1.0,7,11,50.0,0,-1.1093585782218724,132.10000000000002,139.10000000000002
00-0034845,Sony Michel,2019,24,RB,Georgia,2018.0,1.0,71.0,215.0,16,247,912.0,7,55.0,-23.620642665705212,2.0,12,20,94.0,0,0.2531413401540181,140.6,152.6
00-0034845,Sony Michel,2020,25,RB,Georgia,2018.0,1.0,71.0,215.0,8,79,449.0,1,19.0,5.222001809306676,0.0,7,9,114.0,1,8.750541653600521,68.30000000000001,75.30000000000001
00-0034845,Sony Michel,2021,26,RB,Georgia,2018.0,1.0,71.0,215.0,17,208,845.0,4,49.0,-21.070007933954304,1.0,21,33,128.0,1,-8.643807557342068,125.3,146.3
00-0034972,Alexander Mattison,2019,21,RB,Boise State,2019.0,3.0,71.0,220.0,13,100,462.0,1,19.0,-12.627606168185594,1.0,10,12,82.0,0,2.6980883756186813,58.400000000000006,68.4
00-0034972,Alexander Mattison,2020,22,RB,Boise State,2019.0,3.0,71.0,220.0,13,96,434.0,2,24.0,-7.244571321149124,0.0,13,15,125.0,1,8.095390505943215,73.9,86.9
00-0034972,Alexander Mattison,2021,23,RB,Boise State,2019.0,3.0,71.0,220.0,16,134,491.0,3,28.0,-25.048398856713902,1.0,32,39,228.0,1,-2.7079422143603007,93.9,125.9
00-0034972,Alexander Mattison,2022,24,RB,Boise State,2019.0,3.0,71.0,220.0,17,74,283.0,5,21.0,0.3825849905551877,0.0,15,18,91.0,1,4.290313577837184,73.4,88.4
00-0034972,Alexander Mattison,2023,25,RB,Boise State,2019.0,3.0,71.0,220.0,16,180,700.0,0,28.0,-31.740954303268495,2.0,30,44,192.0,3,-5.054178302693316,103.2,133.20000000000002
00-0034975,Justice Hill,2019,22,RB,Oklahoma State,2019.0,4.0,70.0,205.0,15,58,225.0,2,10.0,-5.71678223827621,0.0,8,15,70.0,0,2.6491508723602646,41.5,49.5
00-0034975,Justice Hill,2023,26,RB,Oklahoma State,2019.0,4.0,70.0,205.0,16,84,387.0,3,18.0,0.8103901900690555,0.0,28,39,206.0,1,-4.725817573838867,81.30000000000001,109.30000000000001
00-0035217,Benny Snell,2019,21,RB,Kentucky,2019.0,4.0,70.0,224.0,11,108,426.0,2,19.0,-12.910619200731162,1.0,3,4,23.0,0,-0.8570986005943269,54.900000000000006,57.900000000000006
00-0035217,Benny Snell,2020,22,RB,Kentucky,2019.0,4.0,70.0,224.0,15,111,368.0,4,25.0,-29.894823699549306,2.0,10,14,61.0,0,-5.010769340122816,64.9,74.9
00-0035243,Miles Sanders,2019,22,RB,Penn State,2019.0,2.0,71.0,211.0,16,179,818.0,3,30.0,-14.837368387333072,2.0,50,63,509.0,3,18.447417385220024,168.70000000000002,218.70000000000002
00-0035243,Miles Sanders,2020,23,RB,Penn State,2019.0,2.0,71.0,211.0,12,164,867.0,6,39.0,-1.3222226904181298,4.0,28,52,197.0,0,-19.23994725108124,142.4,170.4
00-0035243,Miles Sanders,2021,24,RB,Penn State,2019.0,2.0,71.0,211.0,12,137,754.0,0,33.0,0.3933249936548684,1.0,26,34,158.0,0,-6.752762110539461,91.2,117.20000000000002
00-0035243,Miles Sanders,2022,25,RB,Penn State,2019.0,2.0,71.0,211.0,17,259,1269.0,11,62.0,13.645613178494386,1.0,20,26,78.0,0,-11.284990536165424,196.70000000000002,216.70000000000002
00-0035243,Miles Sanders,2023,26,RB,Penn State,2019.0,2.0,71.0,211.0,16,129,432.0,1,24.0,-30.545276433986146,2.0,27,41,154.0,0,-9.622439702835031,60.6,87.60000000000001
00-0035250,Devin Singletary,2019,22,RB,Florida Atlantic,2019.0,3.0,67.0,203.0,12,151,775.0,2,37.0,2.9588325650536307,4.0,29,41,194.0,2,-5.397215433488875,118.9,147.9
00-0035250,Devin Singletary,2020,23,RB,Florida Atlantic,2019.0,3.0,67.0,203.0,16,156,687.0,2,40.0,-14.052346983556042,1.0,38,50,269.0,0,0.48806359121961185,105.60000000000001,143.60000000000002
00-0035250,Devin Singletary,2021,24,RB,Florida Atlantic,2019.0,3.0,67.0,203.0,17,188,870.0,7,44.0,-3.8201483953744173,2.0,40,50,228.0,1,-2.309366936673504,157.8,197.8
00-0035250,Devin Singletary,2022,25,RB,Florida Atlantic,2019.0,3.0,67.0,203.0,16,177,819.0,5,42.0,-16.777221589029068,3.0,38,52,280.0,1,6.943242392261537,139.9,177.9
00-0035250,Devin Singletary,2023,26,RB,Florida Atlantic,2019.0,3.0,67.0,203.0,17,216,898.0,4,40.0,-16.57968231601304,1.0,30,38,193.0,0,-5.253562047872053,137.34,167.34
00-0035261,Tony Pollard,2019,22,RB,Memphis,2019.0,4.0,72.0,209.0,14,86,455.0,2,21.0,-1.8073819452547468,1.0,15,20,107.0,1,-2.7670475654320903,74.2,89.2
00-0035261,Tony Pollard,2020,23,RB,Memphis,2019.0,4.0,72.0,209.0,16,101,435.0,4,23.0,-2.5381912388838828,0.0,28,40,193.0,1,-4.468342639352965,92.80000000000001,120.80000000000001
00-0035261,Tony Pollard,2021,24,RB,Memphis,2019.0,4.0,72.0,209.0,15,130,719.0,2,35.0,12.881215973103922,0.0,39,46,337.0,0,7.833317495831505,123.60000000000001,162.6
00-0035261,Tony Pollard,2022,25,RB,Memphis,2019.0,4.0,72.0,209.0,16,193,1007.0,9,46.0,4.520954054623515,0.0,39,55,371.0,3,6.240905504866462,209.8,248.8
00-0035261,Tony Pollard,2023,26,RB,Memphis,2019.0,4.0,72.0,209.0,17,252,1005.0,6,56.0,-17.861171165082347,1.0,55,67,311.0,0,-4.405461841042866,167.60000000000002,222.60000000000002
00-0035311,Myles Gaskin,2020,23,RB,Washington,2019.0,7.0,70.0,199.0,10,142,584.0,3,27.0,-24.411888809764267,2.0,41,47,388.0,2,17.732159282207494,123.2,164.20000000000002
00-0035311,Myles Gaskin,2021,24,RB,Washington,2019.0,7.0,70.0,199.0,17,173,612.0,3,25.0,-28.634547220778195,2.0,49,63,234.0,4,-6.788066962198538,124.6,173.6
00-0035342,Patrick Laird,2019,24,RB,California,,,72.0,205.0,8,62,168.0,1,9.0,-21.75140933646469,0.0,23,30,204.0,0,4.960770534184939,45.2,68.2
00-0035537,Ty Johnson,2019,22,RB,Maryland,2019.0,6.0,70.0,210.0,15,63,273.0,0,11.0,-8.427035148771278,0.0,24,31,109.0,0,-10.552184997350299,36.2,60.2
00-0035537,Ty Johnson,2020,23,RB,Maryland,2019.0,6.0,70.0,210.0,10,54,254.0,1,11.0,0.9589756384084467,0.0,16,21,99.0,1,-3.108705482794903,47.300000000000004,63.300000000000004
00-0035537,Ty Johnson,2021,24,RB,Maryland,2019.0,6.0,70.0,210.0,15,61,238.0,2,13.0,-11.261426961747087,1.0,34,55,372.0,2,6.274473486671923,83.0,117.00000000000001
00-0035567,Craig Reynolds,2021,25,RB,Kutztown,,,71.0,216.0,5,55,230.0,0,11.0,-7.765414290767796,0.0,7,8,52.0,0,1.5050097236526199,28.200000000000003,35.2
00-0035628,D'Ernest Johnson,2021,25,RB,University of South Florida,,,70.0,208.0,12,100,534.0,3,24.0,6.4351156105985865,0.0,19,25,137.0,0,0.7006596530263778,85.10000000000001,104.10000000000001
00-0035657,Damien Harris,2020,23,RB,Alabama,2019.0,3.0,71.0,213.0,10,137,691.0,2,30.0,6.07422461968963,1.0,5,7,52.0,0,-9.217372092709411,86.30000000000001,91.30000000000001
00-0035657,Damien Harris,2021,24,RB,Alabama,2019.0,3.0,71.0,213.0,15,202,929.0,15,55.0,3.190351245548305,2.0,18,21,132.0,0,4.253627703757957,192.1,210.1
00-0035657,Damien Harris,2022,25,RB,Alabama,2019.0,3.0,71.0,213.0,11,106,462.0,3,23.0,-3.7160809281631373,0.0,17,23,97.0,0,-5.194687074952526,73.9,90.9
00-0035664,Darrell Henderson,2020,23,RB,Memphis,2019.0,3.0,68.0,208.0,15,138,624.0,5,40.0,2.7373383573431056,0.0,16,24,155.0,1,-0.7281895290419707,113.9,129.9
00-0035664,Darrell Henderson,2021,24,RB,Memphis,2019.0,3.0,68.0,208.0,12,149,688.0,5,39.0,-1.379824667690324,0.0,29,40,176.0,3,-7.756834660989229,134.4,163.4
00-0035664,Darrell Henderson,2022,25,RB,Memphis,2019.0,3.0,68.0,208.0,10,70,283.0,3,14.0,1.4412576951340257,0.0,17,22,102.0,0,-2.261365839134669,56.5,73.5
00-0035685,David Montgomery,2019,22,RB,Iowa State,2019.0,3.0,71.0,230.0,16,242,889.0,6,50.0,-41.120381760467446,2.0,25,35,185.0,1,-2.102560233250121,145.4,170.4
00-0035685,David Montgomery,2020,23,RB,Iowa State,2019.0,3.0,71.0,230.0,15,247,1070.0,8,59.0,-10.065330305860858,0.0,54,68,438.0,2,3.486221259207763,210.8,264.8
00-0035685,David Montgomery,2021,24,RB,Iowa State,2019.0,3.0,71.0,230.0,13,225,849.0,7,55.0,-21.6045883598607,2.0,42,51,301.0,0,5.274761422659272,153.0,195.0
00-0035685,David Montgomery,2022,25,RB,Iowa State,2019.0,3.0,71.0,230.0,16,201,801.0,5,41.0,-15.313396949485165,1.0,34,40,316.0,1,6.722303724278838,143.70000000000002,177.70000000000002
00-0035685,David Montgomery,2023,26,RB,Iowa State,2019.0,3.0,71.0,230.0,14,219,1015.0,13,59.0,10.28340074429789,2.0,16,24,117.0,0,-8.179863842146005,191.2,207.2
00-0035700,Josh Jacobs,2019,21,RB,Alabama,2019.0,1.0,70.0,223.0,13,242,1150.0,7,53.0,-9.49242092085179,1.0,20,27,166.0,0,3.9075577011099085,171.6,191.6
00-0035700,Josh Jacobs,2020,22,RB,Alabama,2019.0,1.0,70.0,223.0,15,273,1065.0,12,61.0,-33.04106864911293,2.0,33,45,238.0,0,0.2612802999903978,198.3,231.3
00-0035700,Josh Jacobs,2021,23,RB,Alabama,2019.0,1.0,70.0,223.0,15,217,872.0,9,45.0,-32.179233697576834,2.0,54,64,348.0,0,-5.931718474118636,172.0,226.0
00-0035700,Josh Jacobs,2022,24,RB,Alabama,2019.0,1.0,70.0,223.0,17,340,1653.0,12,93.0,-0.7340852129001023,2.0,53,64,400.0,0,2.3078707481733183,275.3,328.3
00-0035700,Josh Jacobs,2023,25,RB,Alabama,2019.0,1.0,70.0,223.0,13,233,805.0,6,34.0,-44.319291594730835,2.0,37,54,296.0,0,-0.39654857995169746,144.1,181.1
00-0035715,Derrick Gore,2021,27,RB,Louisiana-Monroe,,,69.0,206.0,8,51,256.0,2,12.0,0.3009974464308822,0.0,8,9,105.0,0,6.626149446179625,48.1,56.1
00-0035831,James Robinson,2020,22,RB,Illinois State,,,69.0,219.0,14,240,1070.0,7,54.0,-13.36011026520282,1.0,49,60,344.0,3,8.38715294143185,201.4,250.4
00-0035831,James Robinson,2021,23,RB,Illinois State,,,69.0,219.0,14,164,767.0,8,41.0,-11.25241631130478,2.0,31,46,222.0,0,-3.4885764953505713,142.9,173.9
00-0035831,James Robinson,2022,24,RB,Illinois State,,,69.0,219.0,11,110,425.0,3,22.0,-14.688569113553967,1.0,11,14,51.0,2,1.595253336126916,77.6,88.6
00-0035860,Tony Jones,2021,24,RB,Notre Dame,,,71.0,224.0,10,54,142.0,0,7.0,-18.68990231474163,0.0,5,8,29.0,0,-1.5437731991405599,17.1,22.1
00-0036020,Salvon Ahmed,2020,22,RB,Washington,,,71.0,197.0,6,75,319.0,3,18.0,-2.7333795139691244,0.0,11,14,61.0,0,-3.2334593537962064,58.00000000000001,69.0
00-0036020,Salvon Ahmed,2021,23,RB,Washington,,,71.0,197.0,11,54,149.0,0,8.0,-11.964867631730158,0.0,12,19,117.0,0,1.7276944701734465,26.6,38.6
00-0036139,Rico Dowdle,2023,25,RB,South Carolina,,,72.0,215.0,16,89,361.0,2,17.0,-5.268632877245979,0.0,17,22,144.0,2,5.6283640179500924,74.5,91.5
00-0036158,J.K. Dobbins,2020,22,RB,Ohio State,2020.0,2.0,70.0,212.0,15,134,805.0,9,38.0,26.092205252618037,2.0,18,24,120.0,0,0.19771666688134903,150.5,168.5
00-0036158,J.K. Dobbins,2022,24,RB,Ohio State,2020.0,2.0,70.0,212.0,8,92,520.0,2,26.0,9.095251672691354,0.0,7,8,42.0,1,0.11823163681676263,74.2,81.2
00-0036223,Jonathan Taylor,2020,21,RB,Wisconsin,2020.0,2.0,70.0,226.0,15,232,1169.0,11,69.0,14.960917275374628,1.0,36,39,299.0,1,13.237643447689077,216.8,252.8
00-0036223,Jonathan Taylor,2021,22,RB,Wisconsin,2020.0,2.0,70.0,226.0,17,332,1811.0,18,107.0,34.46919412355375,3.0,40,51,360.0,2,5.180228284367606,333.1,373.1
00-0036223,Jonathan Taylor,2022,23,RB,Wisconsin,2020.0,2.0,70.0,226.0,11,192,861.0,4,39.0,-28.65480715998774,3.0,28,40,143.0,0,-15.652411304245188,118.4,146.4
00-0036223,Jonathan Taylor,2023,24,RB,Wisconsin,2020.0,2.0,70.0,226.0,10,169,741.0,7,42.0,-10.159002013304983,1.0,19,23,153.0,1,3.1645892519054897,137.4,156.4
00-0036251,Zack Moss,2020,23,RB,Utah,2020.0,3.0,70.0,220.0,13,112,481.0,4,30.0,-7.474393558211746,0.0,14,18,95.0,1,0.4644901232019283,87.60000000000001,101.6
00-0036251,Zack Moss,2021,24,RB,Utah,2020.0,3.0,70.0,220.0,13,96,345.0,4,22.0,-9.730604019184575,0.0,23,32,197.0,1,-2.7341552287912223,82.2,105.2
00-0036251,Zack Moss,2022,25,RB,Utah,2020.0,3.0,70.0,220.0,13,93,456.0,1,18.0,-10.21395823892725,1.0,11,13,39.0,0,-6.41049449815182,53.5,64.5
00-0036251,Zack Moss,2023,26,RB,Utah,2020.0,3.0,70.0,220.0,14,183,794.0,5,43.0,-14.03089295560622,0.0,27,37,192.0,2,0.8567418099310662,142.6,169.6
00-0036265,AJ Dillon,2021,23,RB,Boston College,2020.0,2.0,72.0,247.0,17,187,803.0,5,50.0,6.161987401777878,1.0,34,37,313.0,2,17.030979303788627,151.6,185.6
00-0036265,AJ Dillon,2022,24,RB,Boston College,2020.0,2.0,72.0,247.0,17,186,770.0,7,47.0,2.279668071002535,0.0,28,43,206.0,0,-5.830161560658805,139.6,167.6
00-0036265,AJ Dillon,2023,25,RB,Boston College,2020.0,2.0,72.0,247.0,15,178,613.0,2,32.0,-23.49627604587461,0.0,22,28,223.0,0,5.780031336733373,95.60000000000001,117.60000000000001
00-0036269,La'Mical Perine,2020,22,RB,Florida,2020.0,4.0,71.0,216.0,9,64,232.0,2,18.0,-10.030824550660327,0.0,11,15,63.0,0,0.7843973662248374,41.50000000000001,52.50000000000001
00-0036275,D'Andre Swift,2020,21,RB,Georgia,2020.0,2.0,68.0,204.0,13,114,521.0,8,31.0,-6.102100315794814,2.0,46,57,357.0,2,9.379179420117367,143.8,189.8
00-0036275,D'Andre Swift,2021,22,RB,Georgia,2020.0,2.0,68.0,204.0,13,151,617.0,5,28.0,-26.86820022217472,0.0,62,78,452.0,2,-7.822526139354126,146.9,208.9
00-0036275,D'Andre Swift,2022,23,RB,Georgia,2020.0,2.0,68.0,204.0,14,99,542.0,5,21.0,5.516174910386924,0.0,48,70,389.0,3,8.104379366221766,143.1,191.1
00-0036275,D'Andre Swift,2023,24,RB,Georgia,2020.0,2.0,68.0,204.0,16,229,1049.0,5,50.0,1.9140144739499827,2.0,39,49,214.0,1,-8.93390828878769,160.3,199.3
00-0036328,Antonio Gibson,2020,22,RB,Memphis; East Central JC,2020.0,3.0,72.0,228.0,14,170,795.0,11,40.0,5.443802643188974,0.0,36,44,247.0,0,-6.783572795509826,166.2,202.2
00-0036328,Antonio Gibson,2021,23,RB,Memphis; East Central JC,2020.0,3.0,72.0,228.0,16,258,1037.0,7,65.0,-25.182261975299575,5.0,42,52,294.0,3,2.246203568065539,187.10000000000002,229.10000000000002
00-0036328,Antonio Gibson,2022,24,RB,Memphis; East Central JC,2020.0,3.0,72.0,228.0,15,149,546.0,3,32.0,-15.689292970686962,1.0,46,58,353.0,2,3.035976645553124,119.9,165.9
00-0036328,Antonio Gibson,2023,25,RB,Memphis; East Central JC,2020.0,3.0,72.0,228.0,16,65,265.0,1,13.0,-6.735830693331081,1.0,48,59,389.0,2,0.8663656756786651,79.4,127.4
00-0036360,Clyde Edwards-Helaire,2020,21,RB,LSU,2020.0,1.0,67.0,207.0,13,181,803.0,4,39.0,-9.253437328397435,0.0,36,54,297.0,1,2.154613908493546,140.0,176.0
00-0036360,Clyde Edwards-Helaire,2021,22,RB,LSU,2020.0,1.0,67.0,207.0,10,119,517.0,4,21.0,-8.796600045228843,2.0,19,23,129.0,2,-0.965723157404438,98.6,117.6
00-0036360,Clyde Edwards-Helaire,2022,23,RB,LSU,2020.0,1.0,67.0,207.0,10,71,302.0,3,15.0,1.9969222918880405,0.0,17,23,151.0,3,10.229611164977541,81.3,98.3
00-0036360,Clyde Edwards-Helaire,2023,24,RB,LSU,2020.0,1.0,67.0,207.0,15,70,223.0,1,12.0,-14.841648981469916,0.0,17,22,188.0,1,3.835840685906144,53.10000000000001,70.10000000000001
00-0036370,Joshua Kelley,2020,23,RB,UCLA,2020.0,4.0,71.0,212.0,13,111,354.0,2,20.0,-30.135035028249302,2.0,23,23,148.0,0,6.290674058429431,58.2,81.2
00-0036370,Joshua Kelley,2022,25,RB,UCLA,2020.0,4.0,71.0,212.0,12,69,287.0,2,16.0,2.519012289121747,0.0,14,25,101.0,0,-5.558088115241844,50.800000000000004,64.80000000000001
00-0036370,Joshua Kelley,2023,26,RB,UCLA,2020.0,4.0,71.0,212.0,17,107,405.0,2,21.0,-26.154033202018944,1.0,8,12,32.0,0,-5.66513554926496,53.7,61.7
00-0036383,Eno Benjamin,2022,23,RB,Arizona State,2020.0,7.0,69.0,207.0,12,77,313.0,2,14.0,-1.9256402818136849,0.0,25,34,193.0,0,3.4273173853957766,64.60000000000001,89.60000000000001
00-0036414,Cam Akers,2020,21,RB,Florida State,2020.0,2.0,70.0,217.0,11,145,625.0,2,26.0,-32.477300183255416,1.0,11,14,123.0,1,3.5956069182827073,90.8,101.80000000000001
00-0036414,Cam Akers,2022,23,RB,Florida State,2020.0,2.0,70.0,217.0,15,188,786.0,7,39.0,-13.24717545931344,2.0,13,18,117.0,0,4.1208708513224295,128.3,141.3
00-0036414,Cam Akers,2023,24,RB,Florida State,2020.0,2.0,70.0,217.0,7,60,167.0,2,12.0,-4.78788391471329,0.0,11,12,70.0,0,1.2472380947438069,35.7,46.7
00-0036493,Deon Jackson,2022,23,RB,Duke,,,72.0,218.0,12,68,236.0,1,13.0,-15.613186295582791,1.0,30,34,209.0,1,-8.54644934029784,54.5,84.5
00-0036555,Chuba Hubbard,2021,22,RB,Oklahoma State,2021.0,4.0,73.0,210.0,16,172,612.0,5,36.0,-23.95744014318916,1.0,25,37,174.0,1,-10.226984497699739,112.6,137.6
00-0036555,Chuba Hubbard,2022,23,RB,Oklahoma State,2021.0,4.0,73.0,210.0,12,95,466.0,2,23.0,1.7931845982690935,0.0,14,17,171.0,0,1.7687346039204956,75.7,89.7
00-0036555,Chuba Hubbard,2023,24,RB,Oklahoma State,2021.0,4.0,73.0,210.0,17,238,902.0,5,59.0,-21.51596444684838,0.0,39,44,233.0,0,-10.740264819702134,143.5,182.5
00-0036567,Elijah Mitchell,2021,23,RB,Louisiana-Lafayette,2021.0,6.0,70.0,200.0,11,207,963.0,5,47.0,-15.493685385186634,0.0,19,20,137.0,1,4.110073801246472,146.0,165.0
00-0036567,Elijah Mitchell,2023,25,RB,Louisiana-Lafayette,2021.0,6.0,70.0,200.0,11,75,281.0,2,14.0,-11.30356071589631,0.0,6,8,14.0,0,-8.16301331249997,41.5,47.5
00-0036755,Jaret Patterson,2021,22,RB,Buffalo,,,68.0,195.0,14,68,266.0,2,15.0,-4.762397206824971,1.0,10,11,73.0,0,2.968122595938527,45.900000000000006,55.900000000000006
00-0036829,Caleb Huntley,2022,24,RB,Ball State,,,70.0,229.0,12,76,366.0,1,18.0,3.9809974686359055,1.0,2,2,3.0,0,-0.7645436585880816,42.900000000000006,44.900000000000006
00-0036875,Rhamondre Stevenson,2021,23,RB,Oklahoma; Cerritos College,2021.0,4.0,72.0,227.0,12,133,606.0,5,33.0,2.2325630819269877,1.0,14,18,123.0,0,-3.037402135145385,100.9,114.9
00-0036875,Rhamondre Stevenson,2022,24,RB,Oklahoma; Cerritos College,2021.0,4.0,72.0,227.0,17,210,1040.0,5,49.0,-9.571355603227143,2.0,69,88,421.0,1,-9.879535558235244,180.10000000000002,249.10000000000002
00-0036875,Rhamondre Stevenson,2023,25,RB,Oklahoma; Cerritos College,2021.0,4.0,72.0,227.0,12,156,619.0,4,36.0,-12.854978864108363,1.0,38,51,238.0,0,-18.016630836844765,107.7,145.70000000000002
00-0036893,Najee Harris,2021,23,RB,Alabama,2021.0,1.0,73.0,242.0,17,307,1200.0,7,62.0,-19.3829167587877,0.0,74,94,467.0,3,-4.772277814893046,226.70000000000002,300.7
00-0036893,Najee Harris,2022,24,RB,Alabama,2021.0,1.0,73.0,242.0,17,272,1034.0,7,45.0,-28.651573496008865,2.0,41,53,229.0,3,2.451341061009292,182.46,223.46
00-0036893,Najee Harris,2023,25,RB,Alabama,2021.0,1.0,73.0,242.0,17,255,1035.0,8,51.0,-24.945111917782064,2.0,29,38,170.0,0,-1.4201432877162006,166.5,195.5
00-0036906,Khalil Herbert,2021,23,RB,Virginia Tech,2021.0,6.0,69.0,212.0,14,103,433.0,2,24.0,-2.985199351911433,0.0,14,16,96.0,0,-0.7655202172282789,64.9,78.9
00-0036906,Khalil Herbert,2022,24,RB,Virginia Tech,2021.0,6.0,69.0,212.0,13,129,731.0,4,26.0,1.1719680123734584,0.0,9,12,57.0,1,-0.86384978224863,108.80000000000001,117.80000000000001
00-0036906,Khalil Herbert,2023,25,RB,Virginia Tech,2021.0,6.0,69.0,212.0,12,132,611.0,2,25.0,-2.622446540255126,0.0,20,31,134.0,1,-16.816771678331577,92.5,112.5
00-0036919,Kenneth Gainwell,2021,22,RB,Memphis,2021.0,5.0,69.0,200.0,16,68,291.0,5,19.0,1.6975692723678488,1.0,33,50,253.0,1,4.413996038998437,90.4,123.4
00-0036919,Kenneth Gainwell,2022,23,RB,Memphis,2021.0,5.0,69.0,200.0,17,53,240.0,4,17.0,7.87665731620579,0.0,23,29,169.0,0,-5.372129849546853,64.9,87.9
00-0036919,Kenneth Gainwell,2023,24,RB,Memphis,2021.0,5.0,69.0,200.0,16,84,364.0,2,19.0,-12.699117783726265,3.0,30,37,183.0,0,2.570538667777347,67.38000000000001,97.38
00-0036924,Michael Carter,2021,22,RB,North Carolina,2021.0,4.0,68.0,201.0,14,147,639.0,4,29.0,-5.439141896524234,0.0,36,55,325.0,0,-5.2961035922257205,118.4,154.4
00-0036924,Michael Carter,2022,23,RB,North Carolina,2021.0,4.0,68.0,201.0,16,114,402.0,3,14.0,-21.690917342174952,1.0,41,54,288.0,0,-4.484687012154609,85.0,126.0
00-0036973,Travis Etienne,2022,23,RB,Clemson,2021.0,1.0,70.0,215.0,17,220,1125.0,5,52.0,-9.746548405039434,3.0,35,45,316.0,0,4.731911048451366,168.1,203.1
00-0036973,Travis Etienne,2023,24,RB,Clemson,2021.0,1.0,70.0,215.0,17,267,1008.0,11,53.0,-34.79458885267169,0.0,58,73,476.0,1,9.622610764199116,224.4,282.4
00-0036997,Javonte Williams,2021,21,RB,North Carolina,2021.0,2.0,70.0,220.0,17,203,903.0,4,52.0,-17.26229516272562,2.0,43,53,316.0,3,7.522278620084774,161.9,204.9
00-0036997,Javonte Williams,2023,23,RB,North Carolina,2021.0,2.0,70.0,220.0,16,217,774.0,3,41.0,-37.90410386897829,0.0,47,58,228.0,2,-5.755793264572276,132.20000000000002,179.2
00-0037157,Bam Knight,2022,21,RB,N.C. State,,,71.0,209.0,7,85,300.0,1,14.0,-13.8350112856757,1.0,13,14,100.0,0,4.006584078888409,46.0,59.0
00-0037197,Isiah Pacheco,2022,23,RB,Rutgers,2022.0,7.0,70.0,216.0,17,170,830.0,5,37.0,-3.838218867450715,3.0,13,14,130.0,0,5.313610231271014,122.0,135.0
00-0037197,Isiah Pacheco,2023,24,RB,Rutgers,2022.0,7.0,70.0,216.0,14,205,935.0,7,53.0,-3.767482465831563,1.0,44,49,244.0,2,1.8219697501959664,169.9,213.9
